blockology_node_id,node_lat,node_lon,osm_name,typology,status,pano_id,pano_date,pano_lat,pano_lon,month,year,usable,pano_snap_distance_m,grid_bearing_deg
Park_Ave_East_010,40.748331,-73.980322,Park_Ave_East,avenue,OK,ycmLfsklx-lHAxyi4i4tAQ,2026-04,40.74833344165064,-73.98033757591574,4,2026,True,1.3399019831983952,29
Park_Ave_East_011,40.748489,-73.980207,Park_Ave_East,avenue,OK,O890ExPfNmVwnilQPlTTLQ,2026-04,40.74849216460628,-73.9802157070096,4,2026,True,0.813515193389812,29
Park_Ave_East_012,40.748646,-73.980092,Park_Ave_East,avenue,OK,5RZedEt508cAsB3t7HH9_Q,2026-04,40.74864672425881,-73.98009850115285,4,2026,True,0.5535409665854593,29
Park_Ave_East_013,40.748804,-73.979977,Park_Ave_East,avenue,OK,vifgrIr5Ir0Vydl0d_l-NA,2026-04,40.74880188531284,-73.9799807571712,4,2026,True,0.3942895084842046,29
Park_Ave_East_014,40.748962,-73.979863,Park_Ave_East,avenue,OK,BlyC9bZWbJJSM1eXcNAjlw,2026-04,40.74893938375341,-73.97985808095828,4,2026,True,2.5487221091585273,29
Park_Ave_East_015,40.749119,-73.979748,Park_Ave_East,avenue,OK,T_ZgIriK3mHpGJhM4lG54g,2026-04,40.74910061373528,-73.97976132093684,4,2026,True,2.3321670165883184,29
Park_Ave_East_016,40.749277,-73.979633,Park_Ave_East,avenue,OK,2w6zsmnFi4KyKUdg4_2JEg,2026-04,40.74925965302707,-73.97964913664345,4,2026,True,2.3597453169832883,29
Park_Ave_East_017,40.749434,-73.979517,Park_Ave_East,avenue,OK,UUWYSVfhqWuFZa_McMSDug,2026-04,40.74941773811929,-73.97953766969076,4,2026,True,2.5102628799840536,29
Park_Ave_East_018,40.749591,-73.979401,Park_Ave_East,avenue,OK,0oBFciNUutslp3SuqHhGgg,2026-04,40.74957696501957,-73.97942575429431,4,2026,True,2.6045725360865926,29
Park_Ave_East_019,40.749749,-73.979287,Park_Ave_East,avenue,OK,jQ56E4EJ86hvjfTXD6QcwQ,2026-04,40.74973399292357,-73.97930738216951,4,2026,True,2.394264733240317,29
Park_Ave_East_020,40.749906,-73.979172,Park_Ave_East,avenue,OK,99ltcoPMZKzrLr2wtGqt4g,2026-04,40.74989088210302,-73.97918909964774,4,2026,True,2.2137563418001833,29
